label,text
this text expresses anger,And the United fan boys cover their eyes in horror 
this text expresses anger,Fuckin hell even seeing your face makes me fume 
this text expresses anger,"@user @user @user Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow? "
this text expresses anger,"Mothafuckas wanna adopt the dark, but I was born in it "
this text expresses anger,I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.  
this text expresses anger,At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror. 
this text expresses anger,"@user @user I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots. "
this text expresses anger,Not sure that men can handle a woman that's got her crap together.  #independent 
this text expresses anger,Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid. 
this text expresses anger,Any #GOP senator who refuses to #RepealAndReplace needs to bear the #wrath of their constituents @ polls home state!  #healthcare #price2pay 
this text expresses anger,@user Nope we don't have it. It's an #outrage 
this text expresses anger,Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18 
this text expresses anger,@user can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting? 
this text expresses anger,#AmarnathTerrorAttack  Muslims are killing everywhere Syria Iraq Palestine Everyday beyond They say that Islam is terrorism shame on you 
this text expresses anger,There's nothing interesting here besides of retweet for follow #annoyed 😣😣 
this text expresses anger,@user bully 
this text expresses anger,@user update may have been the worst mistake of my day #horrible 
this text expresses anger,Might just leave and aggravate bae 
this text expresses anger,"I hate that if I don't start the conversation, there won't be one. "
this text expresses anger,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor 
this text expresses anger,#Anger or #wrath is an intense emotional response. 
this text expresses anger,@user Yes but you were specifically fuming about him not signing enough people 
this text expresses anger,@user bought a ticket from Harlow T to Heathrow from ticket machine and it was not accepted by Heathrow express #fuming 
this text expresses anger,"can only blame Jose ere why would you give Rojo another start after Sunday , fucking disaster waiting to happen &amp; it did shocking header ! "
this text expresses anger,@user I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs 
this text expresses anger,QLD are like the All Blacks #relentless 
this text expresses anger,Oh Canada 🇨🇦 shouldn't be sung like that. #terrible #MLBTHESHOW17 
this text expresses anger,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @user on #Mylan #Epipen "
this text expresses anger,"If I see one more Lakshmi EX enrage, I'm kill someone. "
this text expresses anger,@user AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @user D is its strongest asset currently. 
this text expresses anger,Afraid of no one an no one scares me!!! Funk y'all thought image one mans army!! '! 
this text expresses anger,Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal 
this text expresses anger,@user @user My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played. 
this text expresses anger,"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids "
this text expresses anger,@user for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover? 
this text expresses anger,@user just because you married money doesn't mean you have class it just means you are a high prices prostitute.  #adorable 
this text expresses anger,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism "
this text expresses anger,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously 
this text expresses anger,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not "
this text expresses anger,@user Why are you making it so hard to return a faulty item. It's not my fault that you sent out an item that doesn't work #fuming 
this text expresses anger,very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now  
this text expresses anger,"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism. "
this text expresses anger,@user you and that awful music can take a walk... right off a cliff. K. 😘 
this text expresses anger,"@user @user It's what they'll be known for. Temper tantrums, obstruction, working against the American people. "
this text expresses anger,"@user it does. if one person ruins season 13 for me, I will be so angry "
this text expresses anger,@user this is a fucking dreadful opinion 
this text expresses anger,These guys really out here disrespecting women while their moms still be doing their laundry. 🤣  
this text expresses anger,Huns are like a box of coffee revels #horrible 
this text expresses anger,You a fuck boy if you run drag routes back to back in madden 
this text expresses anger,@user @user they're both pretty awful when you look at them historically 
this text expresses anger,"@user He's still fuming over his massive failure at G19 meeting. The gravity of Junior's fuckup hasn't hit him, yet. "
this text expresses anger,Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo. 
this text expresses anger,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted  
this text expresses anger,What's up Cowboys? #horrible 
this text expresses anger,"Jellyfish are turtles' food, turtles that you kill by throwing YOUR plastic wastes in the sea. So don't complain when they sting your ass. "
this text expresses anger,The #World and it's communities and #leaders are #laughing at #America as #trump #destroys #America with his #nonstoplies &amp; #racism #hatred. 
this text expresses anger,@user @user like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat 
this text expresses anger,@user Man u r just bitter about Manu making great strides... 
this text expresses anger,It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡 
this text expresses anger,@user  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully 
this text expresses anger,Trump supports reach another level of irritation within me 
this text expresses anger,My anger is boiling over. 
this text expresses anger,@user i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software  
this text expresses anger,@user just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy 
this text expresses anger,#PhoenixRally #Deplorables insult and denigrate #JohnMcCain as he struggles with treatment for #glioblastoma #impeach45 incites  
this text expresses anger,Why have #Emmerdale had to rob #robron of having their first child together for that vile woman/cheating sl smh #bitter 
this text expresses anger,Hey @user #Fields in #skibbereen give your online delivery service a horrible name. 1.5 hours late on the 1 hour delivery window. 
this text expresses anger,"{Strong hands moving to firmly grope each of @user thighs, squeezing as her digging nails extract a growl from me.} "
this text expresses anger,"@user @user His knife is clean. He is tough enough to fire a gun, but not tough enough to get his hands dirty. #awful "
this text expresses anger,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking "
this text expresses anger,"@user Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful "
this text expresses anger,You want  bad service use #frontier they have #terrible service. Go to #AT&amp;T anybody is better. I am going to complain to better business 
this text expresses anger,People that smoke cigarettes irritate my soul. 
this text expresses anger,Manchester derby at home #revenge 
this text expresses anger,No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂 
this text expresses anger,I HATE little girls 😡😡 got a lot off growing up to do!!!  
this text expresses anger,@user Oh lords. That would have had my blood boiling 
this text expresses anger,@user @user @user @user @user How did that chop feel? You still feel the sting of it? Looks brutal! 
this text expresses anger,I just #revenge killed a red ant for biting my son's finger. #iammommabearhearmeroar 🔪🐜🗡 
this text expresses anger,Boom pagod 😡 
this text expresses anger,@user @user This is what happens when blinded by raging hatred 
this text expresses anger,When my life became such a concern to irrelevant ass people I'll never know 
this text expresses anger,@user @user @user #bully #Bullshit #fullofshit please take out the #garbage 
this text expresses anger,fuming 
this text expresses anger,"@user -- can handle myself.\n[Carl yelled back in fury, blood smeared across his face and clothes. Still holding onto his -- "
this text expresses anger,@user I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice 
this text expresses anger,God we need a new goal keeper! They’re both horrific. 
this text expresses anger,@user @user @user You need a new tactic post-Trump/Brexit. Hurling that insult around no longer works I'm afraid. 
this text expresses anger,@user @user yeah you have not been the perfect patient like I was #dread 
this text expresses anger,@user @user @user @user @user  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir. 
this text expresses anger,WAIT...Lawrence's friend dragged the fuck outta him!!  
this text expresses anger,"@user thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice "
this text expresses anger,Why mfs so bitter 
this text expresses anger,"@user No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter  "
this text expresses anger,Today if i was a colour it would be red !!! #rage 
this text expresses anger,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids  
this text expresses anger,@user agreed but it had tessie by dropkicks playing outside of gameplay.  #awful 
this text expresses anger,"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest "
this text expresses anger,Boycotting @user till butter pecan comes back. I am furious 
this text expresses anger,There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning? 
this text expresses anger,@user nick fury 
this text expresses anger,@user we are not concerned about Pakistan's internal affairs. But the terrorism as it's state &amp; economic policy.#terroristnation 
this text expresses anger,@user I said that once and my pals ripped me a new arsehole 😊 
this text expresses anger,@user @user only offering 6 moth warranty #ps4pro  #truth #ripoff 
this text expresses anger,@user @user That's actually awful! You are in for a treat when you get home tho!! 
this text expresses anger,@user @user Although I don't expect a trumpie to understand the difference between real things and pretend things.  
this text expresses anger,and fuck you if you get offended. I feel like 
this text expresses anger,"@user @user @user @user Ring a ring of roses isto do with the plague, Im sure that will offend someone "
this text expresses anger,@user That'll be Madrid throwing a huff over Morata and De Gea. Fuck them 
this text expresses anger,@user it's awful! 
this text expresses anger,@user Oh dear! #tantrums 
this text expresses anger,@user Rumor has you are #wellendowed #awesome! Truth is you are a #big 😲 #notsomuch so you know a bunch of #gaypeople #sowhat 
this text expresses anger,I offend u 
this text expresses anger,@user @user Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created  
this text expresses anger,"A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE #murder #suicide  #racism #pride "
this text expresses anger,@user @user @user the 'pledge' would have never have to be made if petulant child POStrump didn't threaten to run 
this text expresses anger,Today all India Bank strike? WTH. Was this announced? What's this strike for?  
this text expresses anger,Fuck small talk tell me about at what age did you start disappointing your parents 
this text expresses anger,To go back in time to the 1st grade so you can walk up and shove your bully on the playground. Little asshole.\n#StupidReasonsToUseTimeTravel 
this text expresses anger,@user @user @user @user @user @user to give me my keys back. They aren't for my house! #shocking 
this text expresses anger,@user U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry. 
this text expresses anger,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? 😳😳😳 
this text expresses anger,Bloody parking ticket 😒💸  
this text expresses anger,"@user ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage "
this text expresses anger,@user (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.) 
this text expresses anger,"@user John, what do you make of DJT's silence? He would usually be foaming at the mouth right now. Maybe he's constipated. "
this text expresses anger,Grumpy AF today #badsleep  #grumpy 
this text expresses anger,No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not. 
this text expresses anger,"@user Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts.  "
this text expresses anger,Unbelievable takes 10 minutes to get through to @user then there's a fault and the call hangs up  #treatcustomersfairly 
this text expresses anger,Things that rage me: when I hear a man ask a woman if she thinks her skirt/dress is too short\n\n😨😵😠😡😤 #shame #rage #Feminism #feminist 
this text expresses anger,"Arguing with these people doesn't work anyway, they just threaten to put you in death camps. "
this text expresses anger,"Y'all bitches be so angry and bitter, that must truly suck lol "
this text expresses anger,not only was that the worst @user that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible 
this text expresses anger,@user Let's see how many Republicans do more than feign outrage. 
this text expresses anger,Idk why tiff always have a 6:30 am alarm that rings everyday for 
this text expresses anger,@user #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky 
this text expresses anger,@user Customer services got involved and eventually completely wash their hands of it.  #dreamornightmare 
this text expresses anger,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed 
this text expresses anger,@user ... or have an earpiece that feeds him gruelling questions by an irate news editor :) 
this text expresses anger,some of the casuals tweets that Vic has faved are making me gag #bitter 
this text expresses anger,@user @user wat an irony? #Pakistan lecturing the world on curbing  
this text expresses anger,I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful. 
this text expresses anger,"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics. "
this text expresses anger,@user - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key. 
this text expresses anger,@user Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism. 
this text expresses anger,"@user Most pathetic after service experience for Baleno servicing, #horrible Feel i have made a mistake buying "
this text expresses anger,"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️ "
this text expresses anger,@user where is the outrage when black children get killed in the crossfire between blacks shooting each other? 
this text expresses anger,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs "
this text expresses anger,@user since when the fuck can you not stand at a concert?  
this text expresses anger,if i don't answer your 50 texts pls don't snap me 
this text expresses anger,Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off. 
this text expresses anger,@user oh so that's where Brian was! Where was my invite?  
this text expresses anger,"Quick annoyingly vague scream into the void: AAAAAAAAAAGH. I'm nervous, excited, terrified, trying not to get my hopes up "
this text expresses anger,@user wallah my blood is boiling I need to take a nap ugh 
this text expresses anger,How come quiet well behaved cats and dogs have to ride on a plane in a tiny bag while screaming small humans roam free? #outrage #teampet 
this text expresses anger,i haven't had to speak maltese in over two years and now have relatives calling me about the trip and it's terrible 🙃 
this text expresses anger,Why do a certain section threaten war and spit fire and brimstone each time they hear the words “restructuring” and “self-determination”?.. 
this text expresses anger,@user horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines 
this text expresses anger,Cancelled trains make me so mad because we could've spent more time with Kodak in the morning 😡  #ihatetuesdays #ffffff 
this text expresses anger,@user it's fucking dreadful for live footy matches 
this text expresses anger,"@user Don't ask, you don't get. Apologies if I've offended you. All due respect Alan, I think you've been fed duff info. "
this text expresses anger,@user @user you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim 
this text expresses anger,Just paid for chicken at @user and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer #angry 
this text expresses anger,when you find out the initiative isn't even a thing 😧 #revenge 
this text expresses anger,"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @user "
this text expresses anger,It's #NationalFrenchFryDay and I'm working at McDonald's. #frightened 
this text expresses anger,A @user not turning up? Why am I not surprised. Late for work again!  
this text expresses anger,When you realize you start college in literally less than a month hahahaha what the FUCK I just wanna be a #carefree teen forever TF 
this text expresses anger,"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO "
this text expresses anger,Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp 
this text expresses anger,#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow. 
this text expresses anger,"Okay you've annoyed me, you haven't done a good job there at all.  "
this text expresses anger,"@user It was indeed, I was raging at the verdict. Can't imagine how the poor lassies family felt. "
this text expresses anger,@user @user candy corn is the greatest candy in the world when it comes to being objectively terrible 
this text expresses anger,Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage?? 
this text expresses anger,Update. It's hot as shit and its fogging up my glasses. #pissed 
this text expresses anger,@user @user No ones trying to fuck with you tiff. 
this text expresses anger,"@user that's what lisa asked before she started raging at me, 'can I call you?' heh "
this text expresses anger,Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us. 
this text expresses anger,3 hours of hell again. #anxiety. At this point I'm convinced I'll never get an on site job again or play keyboards live. 
this text expresses anger,Fuking fuming 😤 
this text expresses anger,@user Remember not to spread #hatred and #fakenews on the internet. Do not abuse #Hashtag10 for spreading #ArabNationalism! 
this text expresses anger,Starting not to give a fuck and stopped fearing the consequence 
this text expresses anger,@user @user Looking forward to the big fella's comeback... #furious 
this text expresses anger,It's easy to hold a grudge harder to let go. 
this text expresses anger,@user @user I was so looking forward to @user Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage 
this text expresses anger,Hey @user you're going to go to jail one day.  
this text expresses anger,or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy 
this text expresses anger,@user @user @user probably not and i resent my tax money being spent in this way. 
this text expresses anger,"@user @user Yeah, it was sooo horrific, I needed to sit down "
this text expresses anger,"Then he will speak to them in his wrath, and terrify them in his fury, saying 'As for me, I have set my King on Zion, my holy hill.' "
this text expresses anger,@user Hats off your excellent Tetris like ability to pack 5000 passengers into a 2  carriage train on rush hour. #awkwardorgy #bitter 
this text expresses anger,Does she really need to pout all the time - getting on my nerves #GBBO 
this text expresses anger,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram 
this text expresses anger,Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck 
this text expresses anger,"Watching #ScottishOpenHeroChallenge from last night... Smoke, flames, tense sound effects and lively commentary.. #boring #dull #shite 🙈 "
this text expresses anger,"@user I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack #bully "
this text expresses anger,"Absolutely raging at the changes to CAS, what a joke "
this text expresses anger,"@user both are nonsensical. If there's injustice against blacks, why add to it by destroying black property. It's misdirected anger "
this text expresses anger,Fuckin restless 
this text expresses anger,May or may not have just pulled the legal card on these folks. #irritated 
this text expresses anger,A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation 
this text expresses anger,@user @user #Alyssa Y don't U use your voice 4 good instead of #hatred &amp; #Resistance of @user I'm sure #Ivanka could help! 
this text expresses anger,@user yessss waiting for an epi is for the birds. it sucks. im waiting for walking dead new season😩  
this text expresses anger,Lol little things like that make me so angry x 
this text expresses anger,@user Send me a FR: Jaygerrr and I'll smoke you on madden when it comes out 😂🤙 
this text expresses anger,Sarah is a complete lunatic. How Chad is still giving her his time is beyond me. #cbb #mad #crazy 
this text expresses anger,Just saw lil homie @user rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost... 
this text expresses anger,"@user I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack  "
this text expresses anger,@user @user these kind of cops are the reason people hate cops &amp; cant trust anything  
this text expresses anger,"significantly, with a #bitter smile, 'let me "
this text expresses anger,Get to work and there's a fire drill. #fire  #outthere #inthedark 
this text expresses anger,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown 
this text expresses anger,@user  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack 
this text expresses anger,@user  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue. 
this text expresses anger,"@user Yeah I've had that, l say hopefully you'll never get it then you horrific waste of skin. "
this text expresses anger,The Quarterback' wrecks me every time..  
this text expresses anger,@user yeah a terror packed terror supported speech.. 
this text expresses anger,Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust 
this text expresses anger,"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit  "
this text expresses anger,@user she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖 
this text expresses anger,.@POTUS every other President has said you can really only govern foe 18 months until the re-elect. Why are you focused on 2020 now? #scared 
this text expresses anger,@user #killerspresale - How is it fair that people have bought multiple tickets and are re-selling them at twice the price? #angry 
this text expresses anger,#RepChrisCollins 🎃 #spins #excuses for #hatred #racism Everyone in #America heard #Trump🎃say some #WhiteSupremacists are #GOODpeople ✅MSNBC 
this text expresses anger,how can you hold a grudge for over a year I can barely hold one for a few minutes 
this text expresses anger,the thing about living near campus during the summer is that it's a ghost town but now everyone is back and im #annoyed 
this text expresses anger,@user haha! She did well today. I can't get beyond her pout annoying me I'm afraid. 
this text expresses anger,3 and a half hour more 😤 #EXO 
this text expresses anger,"@user thanks Hollywood, (Depp). all these climate change fanatics using private jets and gas guzzling cars are to blame for this! #outrage "
this text expresses anger,"@user don't I know it, try not to fret my sweet little pupper "
this text expresses anger,@user @user Goal posts moved out of America &amp; inching closer to #Russia #horrific. #treason 
this text expresses anger,My blood is boiling 
this text expresses anger,@user Please turn the A/C on #dieinginhere #hot #horrible 
this text expresses anger,Prepare to suffer the sting of Ghost Rider's power! Prepare to know the true meaning of hell! 
this text expresses anger,@user how could I work with @user . ? #serious 
this text expresses anger,"@user Jalf of london has no internet tonight, what is going on?? #furious "
this text expresses anger,Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit 
this text expresses anger,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger? 
this text expresses anger,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense) "
this text expresses anger,Hmm...looks like no one @user is available to respond. Its like waiting for a #doomsday reply. That #burning question with no #answer 
this text expresses anger,@user Isn't it always about control and mistrust? 
this text expresses anger,@user I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks 
this text expresses anger,@user @user Please. Don't insult Goths. 
this text expresses anger,@user it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie 
this text expresses anger,@user #loveisand next time there's a dumping get #Olivia out of there! She's #dreadful and not good for Chris 
this text expresses anger,@user @user Not a word about terrorism. 
this text expresses anger,"They want as police state, they are fearful imbeciles..@interpretingall @user @user @user "
this text expresses anger,"I'm mad at the injustice, so I'm going to smash my neighbours windows'.  Makes perfect sense. #CharlotteProtest  "
this text expresses anger,@user Guts? 😂😂😂 go and sunk your face in sand 
this text expresses anger,"@user @user @user @user @user as a fellow UP grad, i shiver at the shallowness of his arguments "
this text expresses anger,"Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft. "
this text expresses anger,"@user If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons? "
this text expresses anger,That became obvious with the Morata saga. The fucking bitter old cunt turned down 70m for that sideman. 
this text expresses anger,#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia 
this text expresses anger,Hell hath no fury like a bureaucrat scorned. ― Milton Friedman 
this text expresses anger,"Edinburgh is fucked\nThis city is a nightmare to drive 'round! 😖\nOne ways, bus lanes, cameras, feckin' trams! Who's idea was that?! "
this text expresses anger,Chopper &lt;&lt;Dammit! Just sink already!&gt;&gt; 
this text expresses anger,Back on my #bully 
this text expresses anger,@user @user jenny white  u r the dumbest here .. What r u trying ? Get lost.. 
this text expresses anger,@user you look shook! #afraid #shook #impeach #youaregoingdown 
this text expresses anger,flatmates provocating pine pollen man 
this text expresses anger,@user don't know I'm from nj we are the worst on purpose.  
this text expresses anger,Sixth Form: see you at 8:30 in the morning 🎭 #revolting children #yr7 #assembly 🎭 
this text expresses anger,Howl at the moon with @user at @user next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED  
this text expresses anger,Some people are shady a'f  
this text expresses anger,"@user #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met "
this text expresses anger,I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins 
this text expresses anger,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash. "
this text expresses anger,@user We've had no foreign policy but have had goofy Secretary of State John Kerry with his devil may care pose and jaunty blue scarf. 
this text expresses anger,@user has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam 
this text expresses anger,@user @user actually how annoyed you get 😂 
this text expresses anger,@user shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone. 
this text expresses anger,@user  Red heads are more fiery. 
this text expresses anger,Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it 
this text expresses anger,"@user thanks for ios10 update, even the best app @user freezing and crashing on SE. #angry "
this text expresses anger,I am going to make it my life's mission to discourage anyone from using @user They will rob you blind 
this text expresses anger,Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult 
this text expresses anger,Thousands of pickled certified ostrogoths ! #angry 
this text expresses anger,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away. "
this text expresses anger,Trying my hardest not to curse people off. I look annoyed for a reason don't tell me to smile bitch! 
this text expresses anger,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem #distrust #garbage #oreillyfactor 
this text expresses anger,@user @user @user @user @user @user @user @user @user it's an insult. 
this text expresses anger,@user I try not offend too but tbh if anyone says anything bad about Aaron or Aaron stans that's when I start getting shitty 😂 
this text expresses anger,@user didn't even realise you used that insult it was that shit mate 
this text expresses anger,@user Max £1 bet #crap 
this text expresses anger,if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side 
this text expresses anger,I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage 
this text expresses anger,"@user @user @user Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them "
this text expresses anger,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield. "
this text expresses anger,I just remembered I made a presentation of the top 100 male idols out of anger after seeing that siwon was first 
